p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
TIMM13,7.57637973452419e-14,0.34748031321688,0.676,0.341,7.57183390668348e-10,M1,TIMM13
CDC42SE2,8.03159464946565e-14,0.277555247260093,0.521,0.191,8.02677569267597e-10,M1,CDC42SE2
PFKFB3,8.15941674782809e-14,0.284527443779849,0.408,0.137,8.1545210977794e-10,M1,PFKFB3
C9orf142,9.10547672023806e-14,0.270830379753463,0.472,0.166,9.10001343420592e-10,M1,C9orf142
HM13,9.4762040599667e-14,0.294916688543529,0.528,0.202,9.47051833753072e-10,M1,HM13
PSMD4,1.08722923537071e-13,0.313889443274534,0.577,0.241,1.08657689782949e-09,M1,PSMD4
PSMA1,1.12746868975528e-13,0.346792260837329,0.775,0.43,1.12679220854143e-09,M1,PSMA1
RAB34,1.5574045816684e-13,0.281828886681901,0.486,0.186,1.5564701389194e-09,M1,RAB34
DNPH1,1.60123760490058e-13,0.256110406080298,0.458,0.158,1.60027686233764e-09,M1,DNPH1
PHB2,1.8248310849185e-13,0.315285190192226,0.655,0.301,1.82373618626754e-09,M1,PHB2
PDAP1,2.11735698321294e-13,0.284337755029114,0.521,0.204,2.11608656902301e-09,M1,PDAP1
ANKRD11,2.8323135952451e-13,0.283853853341175,0.493,0.19,2.83061420708795e-09,M1,ANKRD11
CD58,2.97319395714773e-13,0.307695825266095,0.606,0.253,2.97141004077344e-09,M1,CD58
UBE2A,3.36884627695543e-13,0.318657512471889,0.669,0.319,3.36682496918925e-09,M1,UBE2A
ARID4B,3.5874326140784e-13,0.3017994187617,0.592,0.243,3.58528015450995e-09,M1,ARID4B
TAP1,4.24821498467166e-13,0.28641100654459,0.415,0.153,4.24566605568085e-09,M1,TAP1
LAGE3,4.25676547930567e-13,0.293521095867882,0.514,0.205,4.25421142001808e-09,M1,LAGE3
KYNU,4.47546754173911e-13,0.308797746062758,0.563,0.243,4.47278226121407e-09,M1,KYNU
RAPGEF1,4.81610047596186e-13,0.296779443624299,0.521,0.202,4.81321081567628e-09,M1,RAPGEF1
PSMB6,4.90591698647519e-13,0.339749910878162,0.697,0.357,4.9029734362833e-09,M1,PSMB6
PTPRE,5.13811274053853e-13,0.337648814622974,0.683,0.321,5.13502987289421e-09,M1,PTPRE
AK2,5.95775507691447e-13,0.265722124389708,0.465,0.169,5.95418042386832e-09,M1,AK2
UBE2D2,6.0225812817374e-13,0.335700000008241,0.746,0.391,6.01896773296835e-09,M1,UBE2D2
ZFYVE16,6.67771542649575e-13,0.302694659247551,0.493,0.197,6.67370879723985e-09,M1,ZFYVE16
SEC14L1,6.77782474071038e-13,0.26369459621865,0.479,0.174,6.77375804586595e-09,M1,SEC14L1
PGAM1,8.21183106021627e-13,0.352018704301861,0.831,0.504,8.20690396158015e-09,M1,PGAM1
NHP2,8.4307712830667e-13,0.336486106222651,0.69,0.36,8.42571282029686e-09,M1,NHP2
ICAM11,9.17911862433735e-13,0.333760019278198,0.57,0.246,9.17361115316274e-09,M1,ICAM1
CCT6A,1.10330494489235e-12,0.320880804476177,0.697,0.333,1.10264296192542e-08,M1,CCT6A
CEBPD,1.16860738554562e-12,0.288516252415893,0.437,0.165,1.16790622111429e-08,M1,CEBPD
SDF2L1,1.17452881117064e-12,0.408074768151468,0.613,0.362,1.17382409388394e-08,M1,SDF2L1
GK,1.17565800883956e-12,0.331388038303894,0.761,0.395,1.17495261403426e-08,M1,GK
HNRNPA0,1.29184034933391e-12,0.337100874222291,0.824,0.442,1.29106524512431e-08,M1,HNRNPA0
CHMP4A,1.4958053436479e-12,0.295215223196218,0.641,0.285,1.49490786044171e-08,M1,CHMP4A
CXCL8,1.65002504540229e-12,0.538317790846998,0.739,0.434,1.64903503037505e-08,M1,CXCL8
SGK1,1.71864529232933e-12,0.38877381954853,0.761,0.432,1.71761410515394e-08,M1,SGK1
GABARAPL2,1.78679463404419e-12,0.382226781949614,0.739,0.457,1.78572255726376e-08,M1,GABARAPL2
IFITM2,1.87521431743691e-12,0.315828043971011,0.43,0.166,1.87408918884645e-08,M1,IFITM2
RAP1B,1.87702843530469e-12,0.319206746399509,0.676,0.326,1.87590221824351e-08,M1,RAP1B
STOML2,1.99790303484235e-12,0.270901255532671,0.521,0.214,1.99670429302144e-08,M1,STOML2
TUBA1B,2.10932218980359e-12,0.288193003901792,0.958,0.864,2.1080565964897e-08,M1,TUBA1B
SLC25A39,2.2477024071301e-12,0.292423091905655,0.514,0.218,2.24635378568582e-08,M1,SLC25A39
DDOST,2.3814907881096e-12,0.259784210153347,0.514,0.2,2.38006189363673e-08,M1,DDOST
PGLS,2.62214090074378e-12,0.318357698892569,0.817,0.482,2.62056761620334e-08,M1,PGLS
DEK,2.81699120859986e-12,0.356854022304568,0.718,0.383,2.8153010138747e-08,M1,DEK
ITGB2,3.19668900417176e-12,0.324776654455842,0.887,0.7,3.19477099076926e-08,M1,ITGB2
BAZ1A,3.23803930965187e-12,0.354680352352411,0.746,0.422,3.23609648606608e-08,M1,BAZ1A
PDE4A,3.49980758877021e-12,0.25036515275183,0.423,0.153,3.49770770421694e-08,M1,PDE4A
ACOT9,3.61599004062347e-12,0.251561082373143,0.451,0.168,3.6138204465991e-08,M1,ACOT9
PPP1CA,3.89019881616321e-12,0.326430014906124,0.803,0.52,3.88786469687351e-08,M1,PPP1CA
EIF3F,4.27025684533161e-12,0.342489626879199,0.81,0.518,4.26769469122442e-08,M1,EIF3F
C4orf3,5.10749114509775e-12,0.34340907444055,0.859,0.537,5.10442665041069e-08,M1,C4orf3
ZNF267,5.24930562683635e-12,0.25384563245509,0.444,0.166,5.24615604346025e-08,M1,ZNF267
WASF2,5.28178029053807e-12,0.299969282135388,0.556,0.241,5.27861122236375e-08,M1,WASF2
CCT2,5.5127187740767e-12,0.285528795601143,0.514,0.214,5.50941114281225e-08,M1,CCT2
MRPL52,5.58623330276421e-12,0.314265871537149,0.669,0.364,5.58288156278255e-08,M1,MRPL52
ATP2B1,5.66791036632644e-12,0.364717476018605,0.775,0.489,5.66450962010664e-08,M1,ATP2B1
HNRNPDL,6.21620922449013e-12,0.297954004028072,0.93,0.666,6.21247949895543e-08,M1,HNRNPDL
ACP1,6.33817858913782e-12,0.251696462555369,0.507,0.199,6.33437568198434e-08,M1,ACP1
ARPC4,7.68317139935862e-12,0.317634187691386,0.852,0.547,7.67856149651901e-08,M1,ARPC4
OSBPL8,7.82150643368493e-12,0.307351560387501,0.521,0.229,7.81681352982472e-08,M1,OSBPL8
BASP11,8.20293438141781e-12,0.279775495968077,0.613,0.266,8.19801262078896e-08,M1,BASP1
STK4,8.45341653005571e-12,0.342402521198189,0.577,0.276,8.44834448013768e-08,M1,STK4
SEC61B,8.88706698119707e-12,0.276763382783626,0.937,0.766,8.88173474100835e-08,M1,SEC61B
MZT2B,8.93426129994586e-12,0.311676432286495,0.782,0.415,8.92890074316589e-08,M1,MZT2B
POLR2E,9.00354528688384e-12,0.309717900096235,0.669,0.329,8.99814315971171e-08,M1,POLR2E
C10orf541,9.18745945762542e-12,0.270940695749355,0.493,0.199,9.18194698195084e-08,M1,C10orf54
HNRNPM,9.54082041146714e-12,0.308566309753093,0.69,0.346,9.53509591922026e-08,M1,HNRNPM
COPE,9.79229690829426e-12,0.324615342214545,0.81,0.484,9.78642153014929e-08,M1,COPE
EIF3D,9.86708003473654e-12,0.299930662216548,0.599,0.284,9.8611597867157e-08,M1,EIF3D
ZFAND6,1.20427892499633e-11,0.279147413871953,0.69,0.319,1.20355635764133e-07,M1,ZFAND6
MTCH2,1.38516328973052e-11,0.258567351104237,0.528,0.218,1.38433219175668e-07,M1,MTCH2
NAP1L1,1.48555926836206e-11,0.276803419778631,0.965,0.819,1.48466793280104e-07,M1,NAP1L1
SLC25A5,1.50657907485045e-11,0.316833137323398,0.901,0.661,1.50567512740554e-07,M1,SLC25A5
NUTF2,1.5930907426892e-11,0.273043893107512,0.599,0.265,1.59213488824358e-07,M1,NUTF2
RNASET2,1.62158362846206e-11,0.31640154365967,0.915,0.716,1.62061067828498e-07,M1,RNASET2
SUPT4H1,1.71846098481175e-11,0.294347136938198,0.746,0.403,1.71742990822086e-07,M1,SUPT4H1
CKLF,2.03472079723581e-11,0.377069870304011,0.789,0.549,2.03349996475747e-07,M1,CKLF
ACTR3,2.16556420048147e-11,0.311877853328984,0.88,0.619,2.16426486196118e-07,M1,ACTR3
EIF4H,2.68995498852232e-11,0.282706634311469,0.599,0.271,2.68834101552921e-07,M1,EIF4H
LSM5,2.70166947228495e-11,0.302312897559073,0.683,0.348,2.70004847060158e-07,M1,LSM5
ETF1,3.68508448025441e-11,0.301142796086586,0.697,0.37,3.68287342956626e-07,M1,ETF1
TANK,3.92497889869191e-11,0.290311180477662,0.592,0.273,3.9226239113527e-07,M1,TANK
ID3,3.93240913196645e-11,0.356528542835991,0.514,0.243,3.93004968648727e-07,M1,ID3
NDUFA13,4.02310777391981e-11,0.314670482770081,0.803,0.513,4.02069390925545e-07,M1,NDUFA13
HMGN1,4.06475754718886e-11,0.283665401773929,0.866,0.69,4.06231869266055e-07,M1,HMGN1
CACYBP,4.48814173623275e-11,0.311405725920404,0.796,0.419,4.48544885119101e-07,M1,CACYBP
CNPY2,4.48817311502823e-11,0.276847406461053,0.563,0.257,4.48548021115922e-07,M1,CNPY2
PSMB2,4.53294540850948e-11,0.294819010027674,0.641,0.314,4.53022564126438e-07,M1,PSMB2
TPM4,5.23677636272268e-11,0.325376784987672,0.838,0.541,5.23363429690504e-07,M1,TPM4
LSM4,5.26075728856356e-11,0.315636512232977,0.739,0.426,5.25760083419042e-07,M1,LSM4
TGIF1,5.33859479694627e-11,0.325646792601554,0.711,0.387,5.3353916400681e-07,M1,TGIF1
PPP1CB,5.42083643314746e-11,0.311416497540631,0.711,0.363,5.41758393128758e-07,M1,PPP1CB
PGK1,5.68088871061873e-11,0.334992092845281,0.831,0.575,5.67748017739236e-07,M1,PGK1
DAD1,5.89673394787016e-11,0.321821926461414,0.676,0.369,5.89319590750144e-07,M1,DAD1
DCXR,5.93176881184102e-11,0.265396706127424,0.542,0.239,5.92820975055392e-07,M1,DCXR
TOMM22,6.21980196796162e-11,0.277967837762028,0.676,0.327,6.21607008678084e-07,M1,TOMM22
BHLHE40,6.26643406205164e-11,0.296190659579979,0.563,0.259,6.26267420161441e-07,M1,BHLHE40
PSMB9,6.80668176799893e-11,0.288337524002405,0.655,0.327,6.80259775893814e-07,M1,PSMB9
MCL1,8.07854954203344e-11,0.261567297902343,0.951,0.785,8.07370241230822e-07,M1,MCL1
EIF3G,8.16818656544187e-11,0.296341472388059,0.739,0.413,8.1632856535026e-07,M1,EIF3G
NFKBIE,8.41029480868492e-11,0.250412623038146,0.465,0.191,8.40524863179971e-07,M1,NFKBIE
ATP5B,1.00209316970595e-10,0.315150373118313,0.866,0.529,1.00149191380413e-06,M1,ATP5B
BOLA3,1.00463911621424e-10,0.251526988932676,0.479,0.198,1.00403633274451e-06,M1,BOLA3
DRAP1,1.03524282970922e-10,0.306876750475123,0.852,0.537,1.0346216840114e-06,M1,DRAP1
CD99,1.0419722005093e-10,0.321095876537573,0.62,0.34,1.04134701718899e-06,M1,CD99
COX5A,1.04872329865506e-10,0.303963352981545,0.852,0.598,1.04809406467587e-06,M1,COX5A
NDUFC2,1.0542708742142e-10,0.318293266738271,0.683,0.4,1.05363831168967e-06,M1,NDUFC2
SERBP1,1.0930005530158e-10,0.309256000123766,0.81,0.483,1.09234475268399e-06,M1,SERBP1
GRB2,1.26809347156118e-10,0.300227483759416,0.817,0.526,1.26733261547825e-06,M1,GRB2
PTPN2,1.2778246942451e-10,0.267882769808184,0.563,0.254,1.27705799942856e-06,M1,PTPN2
CD47,1.50579626520406e-10,0.29233614077794,0.585,0.276,1.50489278744494e-06,M1,CD47
ANKRD12,1.62758769328269e-10,0.28771534687098,0.676,0.335,1.62661114066672e-06,M1,ANKRD12
RAB9A,1.63805321093049e-10,0.29168621885438,0.451,0.202,1.63707037900394e-06,M1,RAB9A
CYSTM1,1.6680807223409e-10,0.289778107830174,0.606,0.315,1.66707987390749e-06,M1,CYSTM1
IFITM3,1.69059113906018e-10,0.317490474780582,0.697,0.346,1.68957678437675e-06,M1,IFITM3
NDUFA6,1.76535162203902e-10,0.2863914314278,0.711,0.391,1.7642924110658e-06,M1,NDUFA6
TCEA1,1.90594094019161e-10,0.255521254140123,0.599,0.268,1.90479737562749e-06,M1,TCEA1
CSNK2B,1.93766984152829e-10,0.285560753477272,0.789,0.447,1.93650723962337e-06,M1,CSNK2B
PSMC5,2.01608895108365e-10,0.26476204153079,0.613,0.283,2.014879297713e-06,M1,PSMC5
RBMX,2.06753620814328e-10,0.27934416515972,0.683,0.353,2.0662956864184e-06,M1,RBMX
PNRC1,2.09154990215678e-10,0.312295195721543,0.761,0.453,2.09029497221548e-06,M1,PNRC1
ATP5O,2.52527858309566e-10,0.292941629433186,0.838,0.561,2.5237634159458e-06,M1,ATP5O
NDUFB8,2.97558916648401e-10,0.290835512117429,0.859,0.533,2.97380381298412e-06,M1,NDUFB8
ALCAM,3.38983496806779e-10,0.275730081983408,0.62,0.298,3.38780106708695e-06,M1,ALCAM
ANPEP,3.39195080239171e-10,0.265291487675932,0.5,0.227,3.38991563191027e-06,M1,ANPEP
FMNL1,3.45852815382899e-10,0.251572207521958,0.465,0.2,3.45645303693669e-06,M1,FMNL1
TBCB,4.31774387075936e-10,0.268696681529986,0.592,0.286,4.31515322443691e-06,M1,TBCB
KDELR2,5.57996119877279e-10,0.300116101696746,0.683,0.388,5.57661322205353e-06,M1,KDELR2
STK17B,5.76105536201526e-10,0.277077516341441,0.606,0.298,5.75759872879805e-06,M1,STK17B
GDI2,6.84667432327259e-10,0.309101245625723,0.796,0.526,6.84256631867863e-06,M1,GDI2
RHOG,6.9754635410336e-10,0.286110558266144,0.866,0.564,6.97127826290898e-06,M1,RHOG
HNRNPC,7.00245245871511e-10,0.272987632389737,0.923,0.669,6.99825098723988e-06,M1,HNRNPC
YPEL5,7.26197363284712e-10,0.327485871185111,0.634,0.36,7.25761644866741e-06,M1,YPEL5
RBPJ,8.45021686471527e-10,0.302664404370013,0.746,0.452,8.44514673459644e-06,M1,RBPJ
SNRPD2,9.36124959886814e-10,0.257245885224426,0.873,0.677,9.35563284910882e-06,M1,SNRPD2
SOD21,9.39449999959577e-10,0.338973022031905,0.873,0.646,9.38886329959601e-06,M1,SOD2
C14orf166,9.68055904992283e-10,0.288525229245071,0.718,0.457,9.67475071449288e-06,M1,C14orf166
RAN,1.15901092794905e-09,0.29522778388511,0.845,0.579,1.15831552139228e-05,M1,RAN
SNX17,1.25262503542172e-09,0.255728895539298,0.542,0.26,1.25187346040047e-05,M1,SNX17
CDC42SE1,1.48406865791561e-09,0.2625749646727,0.641,0.321,1.48317821672086e-05,M1,CDC42SE1
GLIPR11,1.54668904036051e-09,0.287417593248376,0.655,0.371,1.5457610269363e-05,M1,GLIPR1
GLA,1.73610475979508e-09,0.262365140362303,0.57,0.271,1.7350630969392e-05,M1,GLA
TMEM14C,1.78186189201749e-09,0.284434156596066,0.789,0.501,1.78079277488228e-05,M1,TMEM14C
LCP21,1.9260979331633e-09,0.272974603745973,0.585,0.279,1.9249422744034e-05,M1,LCP2
RABAC1,1.99306055572575e-09,0.258105366067044,0.613,0.305,1.99186471939232e-05,M1,RABAC1
STX11,2.13919258801303e-09,0.310999752532002,0.754,0.469,2.13790907246022e-05,M1,STX11
PHLDA2,2.22714593943462e-09,0.262492009665513,0.458,0.203,2.22580965187096e-05,M1,PHLDA2
SF3B6,2.30295939383234e-09,0.277151666974054,0.775,0.469,2.30157761819604e-05,M1,SF3B6
PPIB,2.71231677969002e-09,0.32438622399725,0.845,0.6,2.71068938962221e-05,M1,PPIB
SNU13,2.75990498923829e-09,0.280766996745589,0.817,0.508,2.75824904624474e-05,M1,SNU13
NFKBID,2.90738856487308e-09,0.285232428712244,0.549,0.267,2.90564413173416e-05,M1,NFKBID
UBE2F,3.4103224013697e-09,0.275257725491123,0.62,0.358,3.40827620792888e-05,M1,UBE2F
ATP1B3,3.574323097033e-09,0.281240760599622,0.901,0.689,3.57217850317478e-05,M1,ATP1B3
ENSA,3.63575559594604e-09,0.282331381488037,0.754,0.45,3.63357414258847e-05,M1,ENSA
VDAC2,3.97616434413558e-09,0.267064042524826,0.859,0.563,3.9737786455291e-05,M1,VDAC2
GTF3C6,4.97519272389905e-09,0.251684231319578,0.662,0.341,4.97220760826471e-05,M1,GTF3C6
ADRM1,5.35010134262277e-09,0.25937450314766,0.697,0.351,5.3468912818172e-05,M1,ADRM1
RAB5C,5.42688894786064e-09,0.265419447495057,0.775,0.502,5.42363281449192e-05,M1,RAB5C
ETS2,5.92782420404661e-09,0.276677721589448,0.739,0.426,5.92426750952418e-05,M1,ETS2
GTF3A,7.07662418326761e-09,0.27079709314405,0.754,0.504,7.07237820875765e-05,M1,GTF3A
PSMB3,7.16005681402325e-09,0.284546592197358,0.796,0.506,7.15576077993483e-05,M1,PSMB3
TUFM,7.44467216909379e-09,0.278655873483643,0.683,0.406,7.44020536579234e-05,M1,TUFM
PMAIP1,7.95811905350177e-09,0.310510566584033,0.493,0.255,7.95334418206967e-05,M1,PMAIP1
SMDT1,8.75898228595785e-09,0.265479797019871,0.824,0.555,8.75372689658628e-05,M1,SMDT1
EZR,8.9556141907886e-09,0.283611034100353,0.732,0.431,8.95024082227412e-05,M1,EZR
ELF1,9.32583684473614e-09,0.263137624205163,0.613,0.339,9.3202413426293e-05,M1,ELF1
FLOT1,9.46848650587882e-09,0.266303106332608,0.775,0.447,9.46280541397529e-05,M1,FLOT1
SNRPD1,9.48146362994341e-09,0.260483194159221,0.641,0.352,9.47577475176545e-05,M1,SNRPD1
C7orf73,9.91648767109008e-09,0.26693465088289,0.746,0.442,9.91053777848742e-05,M1,C7orf73
ATP5A1,1.04082034427514e-08,0.274454606377176,0.648,0.358,0.000104019585206857,M1,ATP5A1
FYB,1.09512944633273e-08,0.293392497720653,0.676,0.414,0.000109447236866493,M1,FYB
NDUFB11,1.14947085711545e-08,0.268382388451168,0.824,0.52,0.000114878117460118,M1,NDUFB11
NFKBIA,1.20129639863002e-08,0.303742612216514,0.908,0.629,0.000120057562079084,M1,NFKBIA
PNISR,1.34729956765967e-08,0.258478196307888,0.606,0.319,0.000134649118791907,M1,PNISR
ACADVL,1.4273453144824e-08,0.272754338760887,0.69,0.401,0.000142648890729371,M1,ACADVL
TACC1,1.5665857321949e-08,0.262030040396815,0.606,0.327,0.000156564578075558,M1,TACC1
MAP3K8,1.80599450201947e-08,0.284480374189038,0.725,0.426,0.000180491090531826,M1,MAP3K8
CIRBP,1.93730955956094e-08,0.260229319931835,0.817,0.593,0.000193614717382521,M1,CIRBP
NDUFAB1,2.0769578989596e-08,0.254241141925291,0.585,0.316,0.000207571172422023,M1,NDUFAB1
SF3B5,2.69876731486964e-08,0.269628702592068,0.831,0.525,0.000269714805448072,M1,SF3B5
AVPI1,4.84049902341102e-08,0.275892076493621,0.662,0.413,0.000483759472399697,M1,AVPI1
PPP1R2,6.72929671700335e-08,0.255650097127457,0.704,0.405,0.000672525913897315,M1,PPP1R2
LAP3,7.17693631558793e-08,0.267743736858712,0.648,0.369,0.000717263015379858,M1,LAP3
MOB1A,1.23126481493876e-07,0.252124713642837,0.831,0.554,0.0012305260560498,M1,MOB1A
PSME2,1.41137498771107e-07,0.274037122801206,0.782,0.549,0.00141052816271845,M1,PSME2
PMP221,1.89457487094028e-07,0.272233792050242,0.528,0.286,0.00189343812601771,M1,PMP22
CD14,7.5386660147823e-07,0.295705490250587,0.486,0.274,0.00753414281517343,M1,CD14
NCL,8.51724592750087e-07,0.250637883232876,0.789,0.5,0.00851213557994437,M1,NCL
BCL2A1,1.04196276476583e-06,0.280531061005235,0.817,0.598,0.0104133758710697,M1,BCL2A1
MS4A6A1,2.74614455406738e-06,0.261564558087459,0.782,0.539,0.0274449686733494,M1,MS4A6A
LSP1,2.82002090722388e-06,0.263354040746069,0.725,0.482,0.0281832889467954,M1,LSP1
IL1B,7.48358728078637e-05,0.271262252226897,0.465,0.29,0.74790971284179,M1,IL1B
