p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
STXBP2,1.19531726694632e-06,0.337931277291676,0.87,0.614,0.0119460007658615,8,STXBP2
GLB1,1.20495995311768e-06,0.332726532781703,0.426,0.198,0.0120423697714581,8,GLB1
LAP31,1.21726234304232e-06,0.403268813485804,0.611,0.397,0.0121653198563649,8,LAP3
UBE2L3,1.22582649992833e-06,0.329428581371683,0.759,0.523,0.0122509100402837,8,UBE2L3
MRPL13,1.28379107792558e-06,0.342902133262106,0.407,0.19,0.0128302080327882,8,MRPL13
SEPT111,1.31264848704467e-06,0.342680317320947,0.574,0.307,0.0131186089795245,8,SEPT11
CLEC12A,1.35644964628955e-06,0.337204647190165,0.426,0.191,0.0135563577650178,8,CLEC12A
CBR1,1.58267342347744e-06,0.315283900813253,0.37,0.152,0.0158172381942335,8,CBR1
ESD,1.63299416927279e-06,0.347413984790336,0.593,0.36,0.0163201437277122,8,ESD
PGD1,1.63381813908732e-06,0.322909204619676,0.778,0.509,0.0163283784820387,8,PGD
MDH21,1.71690347169899e-06,0.350628717363447,0.63,0.377,0.0171587332961597,8,MDH2
HDDC21,1.72189616095234e-06,0.356771161595582,0.685,0.457,0.0172086302325577,8,HDDC2
CSTA2,1.77525479640036e-06,0.29856482918019,0.981,0.817,0.0177418964352252,8,CSTA
SLA1,1.78412455158071e-06,0.338041743462152,0.722,0.487,0.0178305407684976,8,SLA
SLCO2B11,1.83803842074711e-06,0.340538116579621,0.556,0.288,0.0183693559769466,8,SLCO2B1
S100A91,1.8437016819822e-06,0.296615957451172,1,0.83,0.0184259546097301,8,S100A9
MESDC2,1.92775873073623e-06,0.330093052678257,0.5,0.279,0.0192660207549779,8,MESDC2
PILRA,2.08069440792169e-06,0.340719004014728,0.648,0.417,0.0207944599127693,8,PILRA
EIF3I,2.09466312153541e-06,0.33359099474053,0.611,0.365,0.0209340632366249,8,EIF3I
NUPR13,2.28961570313142e-06,0.411142461709889,0.907,0.549,0.0228824193370954,8,NUPR1
BST21,2.38296801180201e-06,0.332822708874219,0.759,0.54,0.0238153823099493,8,BST2
SLC31A21,3.16368375611078e-06,0.315962062651982,0.667,0.456,0.0316178554585711,8,SLC31A2
TMEM14A,3.24396608094565e-06,0.261794401434367,0.259,0.081,0.0324201970129708,8,TMEM14A
ATP6V1D,3.47032860487427e-06,0.326491658975829,0.537,0.317,0.0346824640771135,8,ATP6V1D
NDUFB81,3.57795302873171e-06,0.300333268414334,0.833,0.566,0.0357580625691447,8,NDUFB8
CD3021,4.15001866001982e-06,0.347037969150867,0.611,0.408,0.041475286488238,8,CD302
SLC3A2,4.46975141273814e-06,0.315000097666684,0.704,0.523,0.044670695618905,8,SLC3A2
QSOX1,4.5595145671826e-06,0.318714932874533,0.704,0.456,0.0455677885844229,8,QSOX1
CARD161,5.05299728957388e-06,0.31286643600744,0.815,0.594,0.0504996549120014,8,CARD16
COMT,5.22416683418793e-06,0.301045504794706,0.87,0.692,0.0522103233408741,8,COMT
CTSA2,5.47132955428638e-06,0.324442399369413,0.778,0.569,0.054680467565538,8,CTSA
GPATCH11,5.47517659858741e-06,0.284661976921633,0.352,0.148,0.0547189149262826,8,GPATCH11
LAIR1,5.50375660017403e-06,0.312051985407923,0.741,0.501,0.0550045434621393,8,LAIR1
STMN1,5.57246372035899e-06,0.381335127130968,0.63,0.393,0.0556912024212677,8,STMN1
ADH5,6.19783267424088e-06,0.283651721590737,0.333,0.135,0.0619411397463634,8,ADH5
OASL1,6.61281612027018e-06,0.363454296808727,0.611,0.369,0.0660884843059801,8,OASL
CYB5R3,7.5935665169686e-06,0.296345799965013,0.648,0.445,0.0758901037705842,8,CYB5R3
ABCG12,7.89228906161588e-06,0.337768268504746,0.537,0.288,0.0788755368817891,8,ABCG1
RPN21,8.35736752838343e-06,0.30266687065799,0.667,0.438,0.083523531078664,8,RPN2
BHLHE413,9.87714097585658e-06,0.320934994681088,0.537,0.276,0.0987121469127106,8,BHLHE41
GCHFR3,1.0213300433306e-05,0.350323708105387,0.944,0.698,0.10207172453046,8,GCHFR
ECHS11,1.08905417153256e-05,0.317568210375984,0.537,0.327,0.108840073902964,8,ECHS1
COMMD9,1.11438674096936e-05,0.334269236803055,0.463,0.262,0.111371810892478,8,COMMD9
SLC27A3,1.11946815578752e-05,0.267226880947276,0.315,0.124,0.111879647489405,8,SLC27A3
TMED91,1.14335135003504e-05,0.309792052084781,0.648,0.431,0.114266533922502,8,TMED9
TSPAN4,1.1583844667341e-05,0.318163775502286,0.556,0.324,0.115768943605406,8,TSPAN4
NAA20,1.17525374923101e-05,0.330247080299659,0.574,0.369,0.117454859698147,8,NAA20
SDHC,1.1870912210083e-05,0.299668629144369,0.537,0.326,0.118637896627569,8,SDHC
EMG1,1.23074980318612e-05,0.26549916450163,0.296,0.117,0.123001135330421,8,EMG1
AKR1A11,1.23378119996306e-05,0.277461762747861,0.778,0.521,0.123304093124308,8,AKR1A1
UBE2L61,1.39746540576711e-05,0.310497283414734,0.648,0.428,0.139662692652365,8,UBE2L6
PSMB11,1.43622694057693e-05,0.311062727996106,0.685,0.476,0.143536520441258,8,PSMB1
PLD32,1.45716886863462e-05,0.351614729103357,0.722,0.512,0.145629456731344,8,PLD3
ERP291,1.46049590717872e-05,0.286064577692912,0.833,0.623,0.145961960963441,8,ERP29
HSPA82,1.50195154072679e-05,0.290253061778423,0.907,0.767,0.150105036980236,8,HSPA8
SCP2,1.53101074465196e-05,0.256977747843249,0.87,0.686,0.153009213820517,8,SCP2
SAMM50,1.73335986375582e-05,0.274113791545838,0.259,0.093,0.173231984783757,8,SAMM50
HADHB,1.87945050664523e-05,0.312200633824032,0.537,0.341,0.187832283634125,8,HADHB
TUBB6,1.9092227544847e-05,0.320499078408283,0.352,0.164,0.190807722083201,8,TUBB6
C3AR1,1.9361042293889e-05,0.31557710853862,0.463,0.245,0.193494256685127,8,C3AR1
MINOS11,1.94078088871471e-05,0.286639110408103,0.889,0.676,0.193961642018148,8,MINOS1
PSMC2,2.14356516223073e-05,0.338223281474233,0.407,0.216,0.214227902313339,8,PSMC2
PSMD81,2.65171923322077e-05,0.292784276024576,0.63,0.421,0.265012820168084,8,PSMD8
TBXAS1,2.76666746188365e-05,0.329479668574488,0.481,0.282,0.276500746140652,8,TBXAS1
PPA2,2.90700808467838e-05,0.298779353520346,0.426,0.234,0.290526387982757,8,PPA2
PIGT,2.92669931471643e-05,0.291041372692897,0.463,0.273,0.29249432951276,8,PIGT
SSBP11,3.0082286879613e-05,0.279466969324587,0.611,0.395,0.300642375074852,8,SSBP1
ISG15,3.01276908924377e-05,0.361717192148503,0.815,0.643,0.301096142779022,8,ISG15
VKORC11,3.33545560077516e-05,0.294316871179978,0.63,0.448,0.333345432741469,8,VKORC1
SIDT2,3.60176367684018e-05,0.267475680761184,0.333,0.145,0.359960261863408,8,SIDT2
CD471,3.8082376921997e-05,0.306820939452377,0.519,0.309,0.380595274958438,8,CD47
SCCPDH,3.85154736817791e-05,0.300047692504982,0.5,0.303,0.384923643975701,8,SCCPDH
UBE2E21,3.85232124897715e-05,0.273016200806019,0.5,0.28,0.385000985622776,8,UBE2E2
CLTA1,3.86336109341192e-05,0.267049802496899,0.833,0.652,0.386104307675587,8,CLTA
DERL2,4.10114649190892e-05,0.27863192060555,0.389,0.204,0.409868580401378,8,DERL2
PTPN6,4.18729893199427e-05,0.268649457181359,0.648,0.451,0.418478655263507,8,PTPN6
ATP5C11,4.2202477367855e-05,0.276187314601595,0.722,0.544,0.421771558814343,8,ATP5C1
GSTK11,4.40729814759817e-05,0.304630656614033,0.704,0.473,0.440465376870961,8,GSTK1
NDUFB41,4.66601857014588e-05,0.273209332178376,0.759,0.549,0.46632189590038,8,NDUFB4
ACSL12,5.24870426049182e-05,0.291667334445539,0.741,0.518,0.524555503793553,8,ACSL1
PPIB2,5.33177646797685e-05,0.275451901859646,0.926,0.619,0.532857740209606,8,PPIB
MRPS23,5.62034630496158e-05,0.262575724594956,0.296,0.129,0.56169740971786,8,MRPS23
RHBDD2,5.64251427924199e-05,0.280855775727589,0.667,0.459,0.563912877067444,8,RHBDD2
ERH,5.97712799159198e-05,0.267970411581471,0.796,0.578,0.597354171479702,8,ERH
ATP5F11,6.84399797133111e-05,0.278542282245449,0.667,0.47,0.683989157254832,8,ATP5F1
GSN1,7.12284931098138e-05,0.318110487715963,0.741,0.604,0.711857560139479,8,GSN
NDUFB5,7.79646440677551e-05,0.28148381834842,0.667,0.512,0.779178652813144,8,NDUFB5
NDUFB31,8.24914189178055e-05,0.301107750558472,0.556,0.377,0.824419240664548,8,NDUFB3
LDHB,8.61619468131481e-05,0.316056390129783,0.667,0.535,0.861102496450602,8,LDHB
OCIAD1,8.63661878056787e-05,0.257457024134392,0.648,0.451,0.863143680929953,8,OCIAD1
EVL,9.10448060291502e-05,0.291290955882946,0.648,0.447,0.909901791455327,8,EVL
FAM213A1,9.25836491435588e-05,0.255026753924601,0.315,0.138,0.925280989540726,8,FAM213A
DNASE21,9.78562544907923e-05,0.285836076709922,0.519,0.317,0.977975407380978,8,DNASE2
AZI22,0.000101101492956378,0.314375832258803,0.593,0.402,1,8,AZI2
SUMF2,0.000110060828667359,0.278674705175067,0.463,0.275,1,8,SUMF2
ZBTB8OS1,0.000111074868658363,0.284243884009615,0.537,0.339,1,8,ZBTB8OS
PSMA5,0.000138955824409901,0.280495289928294,0.481,0.308,1,8,PSMA5
NDUFB6,0.000142785607022928,0.289786518530163,0.481,0.31,1,8,NDUFB6
CCT8,0.000147719871557267,0.300245756393707,0.5,0.342,1,8,CCT8
PDCL,0.00015169184848756,0.267142953242719,0.315,0.153,1,8,PDCL
TWF21,0.00015945476218949,0.260447780677334,0.5,0.343,1,8,TWF2
ATP5A1,0.000169041227276467,0.267924733418768,0.593,0.389,1,8,ATP5A1
SNRPB2,0.000171622253099861,0.264820409335231,0.648,0.488,1,8,SNRPB2
DLD,0.000174611974732219,0.261684667812324,0.333,0.168,1,8,DLD
BLOC1S21,0.00017723668500195,0.254760634611017,0.648,0.499,1,8,BLOC1S2
ETHE1,0.000181723720898234,0.282817316958544,0.5,0.329,1,8,ETHE1
ATRAID,0.0001880095657766,0.252128117484963,0.667,0.489,1,8,ATRAID
REXO2,0.000202614909082495,0.260015312230066,0.352,0.185,1,8,REXO2
CD92,0.000225918154004054,0.278721340126517,0.944,0.745,1,8,CD9
HCLS1,0.000228082220527333,0.250457346210816,0.611,0.44,1,8,HCLS1
RNH11,0.00023005672868419,0.252523440733977,0.778,0.609,1,8,RNH1
FUCA2,0.000230705840732664,0.263062358809455,0.426,0.257,1,8,FUCA2
HCK,0.00026498938992538,0.275776849914408,0.63,0.481,1,8,HCK
PSMB81,0.000275554612506241,0.279898610293806,0.519,0.354,1,8,PSMB8
POR,0.000288372418862743,0.25537514290775,0.481,0.299,1,8,POR
FUOM,0.000290179207694875,0.267300605776295,0.537,0.356,1,8,FUOM
ORMDL2,0.00032309146845831,0.255727364536367,0.463,0.289,1,8,ORMDL2
PGK11,0.000328188588889552,0.251712197911613,0.759,0.604,1,8,PGK1
NDUFAB11,0.000333389062278358,0.259280433697349,0.537,0.344,1,8,NDUFAB1
KAT8,0.000364400949726218,0.252091365707273,0.315,0.16,1,8,KAT8
COPZ11,0.000373877557913088,0.270031135378763,0.463,0.3,1,8,COPZ1
SPCS21,0.00039751924664967,0.250005549379486,0.63,0.452,1,8,SPCS2
GUSB1,0.000428421700705118,0.265733173841045,0.537,0.347,1,8,GUSB
ITPA,0.000469444086338137,0.250054957172186,0.333,0.176,1,8,ITPA
GTF2B,0.000525413754008633,0.295972021334671,0.389,0.242,1,8,GTF2B
IDH1,0.000832955207882768,0.25657405203261,0.463,0.292,1,8,IDH1
TMEM261,0.00117886816295289,0.260276177946269,0.407,0.267,1,8,TMEM261
MSR13,0.00163990320803544,0.298867732761571,0.944,0.674,1,8,MSR1
AQP3,0.00190853915882126,0.259257505344903,0.5,0.36,1,8,AQP3
EPSTI1,0.00199346131910266,0.25839137227044,0.315,0.174,1,8,EPSTI1
ROGDI1,0.0019941789703164,0.253151245131408,0.389,0.246,1,8,ROGDI
CES12,0.00298193587303216,0.273513401927938,0.593,0.419,1,8,CES1
CST7,9.19301157536533e-100,1.21959297696442,0.837,0.034,9.18749576842011e-96,9,CST7
ADAM19,1.16606970645193e-90,0.605739991746586,0.571,0.01,1.16537006462806e-86,9,ADAM19
ADAM81,1.03172200101179e-65,0.656768864709712,0.694,0.041,1.03110296781119e-61,9,ADAM8
FLT1,3.92019974386352e-65,0.491350327811397,0.51,0.016,3.9178476240172e-61,9,FLT1
RUNX3,1.24525102791799e-49,0.788155014666043,0.755,0.079,1.24450387730124e-45,9,RUNX3
SERPINB9,3.86129751499784e-45,0.889155158909381,0.939,0.145,3.85898073648884e-41,9,SERPINB9
SLC38A1,4.3836672103682e-44,0.438271459583685,0.449,0.024,4.38103701004198e-40,9,SLC38A1
DUSP42,5.01745898837886e-43,1.02785056633565,0.776,0.1,5.01444851298584e-39,9,DUSP4
PAK1,7.184282573161e-37,0.739847790109228,0.816,0.139,7.1799720036171e-33,9,PAK1
CFLAR1,1.36027596517328e-33,0.935994935703826,1,0.277,1.35945979959418e-29,9,CFLAR
MALT1,1.07853760776749e-32,0.598841888894884,0.673,0.097,1.07789048520282e-28,9,MALT1
PRKCB1,3.03075550944817e-31,0.411784630816619,0.469,0.045,3.0289370561425e-27,9,PRKCB
G0S22,3.46591760414543e-31,1.3615935398371,0.918,0.24,3.46383805358295e-27,9,G0S2
GPAT31,5.5187758933979e-30,0.517679393048263,0.612,0.081,5.51546462786187e-26,9,GPAT3
LIMD21,1.19769182600937e-29,0.529486410273644,0.653,0.095,1.19697321091377e-25,9,LIMD2
GPR1833,1.22902658486243e-29,1.12667946346492,0.939,0.262,1.22828916891151e-25,9,GPR183
NR4A32,4.45641731233161e-29,0.925427781215169,0.918,0.252,4.45374346194421e-25,9,NR4A3
IDH22,4.62012636126491e-29,0.796975303873133,0.857,0.205,4.61735428544816e-25,9,IDH2
RGS13,7.12773259488293e-29,1.07488691937433,0.98,0.281,7.123455955326e-25,9,RGS1
RPS101,2.82602668046138e-28,0.507398967530551,1,0.917,2.82433106445311e-24,9,RPS10
PPA11,3.18750935929086e-28,0.991582885420275,0.959,0.38,3.18559685367528e-24,9,PPA1
RHOC1,3.23715167112039e-27,0.676198681160717,0.816,0.174,3.23520938011772e-23,9,RHOC
RALA2,5.51322611606891e-27,0.914179997184065,0.878,0.262,5.50991818039927e-23,9,RALA
ADGRE2,8.59547534178793e-27,0.308625558923027,0.327,0.024,8.59031805658286e-23,9,ADGRE2
RPSA1,1.68135690784247e-25,0.509254593070228,1,0.921,1.68034809369776e-21,9,RPSA
LILRB21,3.2986845508264e-25,0.311040059725265,0.367,0.033,3.2967053400959e-21,9,LILRB2
CORO1A3,7.69950885175192e-25,0.747271633225197,0.878,0.22,7.69488914644087e-21,9,CORO1A
C15orf482,1.8372613171031e-24,1.03312323067387,1,0.411,1.83615896031283e-20,9,C15orf48
RPL4,5.9690247906539e-24,0.427890127303064,1,0.929,5.96544337577951e-20,9,RPL4
GEM1,5.98880191336951e-24,0.565357376321335,0.653,0.115,5.98520863222148e-20,9,GEM
HIST3H2A1,8.57601256717821e-24,0.418296322620383,0.429,0.052,8.5708669596379e-20,9,HIST3H2A
RPS3,1.04805361299752e-23,0.295200035516456,1,0.997,1.04742478082972e-19,9,RPS3
REL,1.31429958670669e-23,0.8843933362293,0.98,0.555,1.31351100695466e-19,9,REL
PEA151,2.09974503693741e-23,0.742657502928967,0.837,0.242,2.09848518991525e-19,9,PEA15
NFAT5,2.55808021707041e-23,0.571130133443545,0.694,0.142,2.55654536894017e-19,9,NFAT5
CREM3,2.83333769813269e-23,0.960188984844438,0.939,0.401,2.83163769551381e-19,9,CREM
RPL36A1,2.92801575125987e-23,0.51914763354003,1,0.873,2.92625894180911e-19,9,RPL36A
RPL23A,4.3033451116184e-23,0.317977126392958,1,0.995,4.30076310455143e-19,9,RPL23A
CYTIP,4.97559739657565e-23,0.705329801038204,0.837,0.241,4.9726120381377e-19,9,CYTIP
RPL6,5.18317844710846e-23,0.302350479214357,1,0.985,5.1800685400402e-19,9,RPL6
RP11-347P5.1,5.22146608727252e-23,0.289846187843523,0.306,0.025,5.21833320762015e-19,9,RP11-347P5.1
FBXO34,6.33924583624844e-23,0.362934997633823,0.51,0.071,6.33544228874669e-19,9,FBXO34
RPL3,1.80506440235082e-22,0.281699517652014,1,0.999,1.80398136370941e-18,9,RPL3
NFKB12,5.64225792366387e-22,0.733856848211614,0.857,0.252,5.63887256890968e-18,9,NFKB1
STK38L,5.67879704770921e-22,0.464373575373965,0.571,0.096,5.67538976948058e-18,9,STK38L
RPS7,5.79504530523969e-22,0.292511972128758,1,0.991,5.79156827805654e-18,9,RPS7
GAPDH1,9.38172588129874e-22,0.426324479649757,1,0.971,9.37609684576996e-18,9,GAPDH
HLA-DQA12,1.24162534969176e-21,0.563615583012541,1,0.908,1.24088037448195e-17,9,HLA-DQA1
RIPK21,1.79898520996309e-21,0.698611624559739,0.878,0.271,1.79790581883711e-17,9,RIPK2
RPS26,1.80548154868897e-21,0.324384793774857,1,0.97,1.80439825975976e-17,9,RPS26
RPL10A,3.64823127373661e-21,0.367619999826184,1,0.961,3.64604233497236e-17,9,RPL10A
RGS103,4.09348539420174e-21,0.738594060661497,1,0.473,4.09102930296521e-17,9,RGS10
PRDX21,4.9613593170076e-21,0.428500713031354,0.571,0.1,4.95838250141739e-17,9,PRDX2
RPLP0,6.33802769474077e-21,0.369452519531604,1,0.963,6.33422487812393e-17,9,RPLP0
GNA151,6.79248863048154e-21,0.708713436754117,0.878,0.263,6.78841313730325e-17,9,GNA15
RPS6,1.89602963210422e-20,0.250968340995344,1,0.997,1.89489201432496e-16,9,RPS6
TNFAIP8,5.0658896847165e-20,0.593528473711264,0.673,0.155,5.06285015090567e-16,9,TNFAIP8
RPL5,1.02550614232945e-19,0.350353014785651,1,0.963,1.02489083864405e-15,9,RPL5
HNRNPA11,1.37787640491703e-19,0.473872123262868,1,0.867,1.37704967907408e-15,9,HNRNPA1
SATB11,1.82789745910377e-19,0.470710038730384,0.571,0.107,1.82680072062831e-15,9,SATB1
NACA21,2.13205620430153e-19,0.357003603291874,0.531,0.091,2.13077697057895e-15,9,NACA2
PTPN7,2.25985321695356e-19,0.350936458730332,0.408,0.057,2.25849730502338e-15,9,PTPN7
RPS5,2.70347320978023e-19,0.302278994887268,1,0.977,2.70185112585436e-15,9,RPS5
IMPDH2,3.37152133394185e-19,0.487942959542,0.694,0.164,3.36949842114148e-15,9,IMPDH2
SNHG15,3.78335637422441e-19,0.630402566951594,0.714,0.195,3.78108636039987e-15,9,SNHG15
RPL171,3.99402658815896e-19,0.64015593786765,1,0.528,3.99163017220607e-15,9,RPL17
AP1S21,4.37749441780341e-19,0.684373550530779,0.735,0.214,4.37486792115272e-15,9,AP1S2
BIRC3,1.41733246982471e-18,0.827511989308817,0.633,0.159,1.41648207034282e-14,9,BIRC3
EEF1B21,1.44972155456036e-18,0.447906292340821,1,0.871,1.44885172162763e-14,9,EEF1B2
CD83,1.88222607540479e-18,0.639870017625571,1,0.733,1.88109673975955e-14,9,CD83
HLA-DPB1,2.38816397236787e-18,0.349057186039409,1,0.992,2.38673107398445e-14,9,HLA-DPB1
LINC-PINT,5.19904988409665e-18,0.329498626877662,0.49,0.083,5.1959304541662e-14,9,LINC-PINT
SPINT2,8.14027057656782e-18,0.629952109678633,0.939,0.392,8.13538641422188e-14,9,SPINT2
RPS21,9.80311183581248e-18,0.253541370300842,1,0.986,9.79722996871099e-14,9,RPS21
SEPT6,1.30645171654939e-17,0.528385041951733,0.694,0.18,1.30566784551946e-13,9,SEPT6
HINT11,1.59886075607567e-17,0.4931275428636,0.98,0.789,1.59790143962203e-13,9,HINT1
PFN1,2.3562736830142e-17,0.26470622760301,1,0.996,2.35485991880439e-13,9,PFN1
PTPN1,3.07364198396161e-17,0.53256380611567,0.776,0.217,3.07179779877123e-13,9,PTPN1
CLEC5A3,3.9032736391698e-17,0.5170397279092,0.571,0.129,3.9009316749863e-13,9,CLEC5A
EIF3L1,4.61809613762796e-17,0.635110802912535,0.918,0.463,4.61532527994538e-13,9,EIF3L
GNA132,7.0096360256088e-17,0.58216698834646,0.939,0.346,7.00543024399344e-13,9,GNA13
IL6R2,9.01408702573628e-17,0.366206333040583,0.551,0.112,9.00867857352084e-13,9,IL6R
C12orf45,1.04787247509255e-16,0.382132733171623,0.551,0.114,1.04724375160749e-12,9,C12orf45
ZBTB10,1.43237931754724e-16,0.348312121924965,0.408,0.066,1.43151988995671e-12,9,ZBTB10
NINJ12,1.74755377295486e-16,0.696098525133946,0.878,0.358,1.74650524069109e-12,9,NINJ1
LDHA1,2.50471801204568e-16,0.550869362139708,0.98,0.733,2.50321518123845e-12,9,LDHA
CNN2,4.45520048499088e-16,0.523568575382002,0.796,0.245,4.45252736469988e-12,9,CNN2
ICAM3,5.16977794316473e-16,0.455033676412019,0.51,0.11,5.16667607639883e-12,9,ICAM3
PON2,6.27647644893659e-16,0.36192652403508,0.469,0.088,6.27271056306723e-12,9,PON2
AKAP131,8.23279722208299e-16,0.615933553177288,0.98,0.458,8.22785754374974e-12,9,AKAP13
ETV3,1.27761268119954e-15,0.432440818682456,0.531,0.114,1.27684611359082e-11,9,ETV3
RAB34,1.89666983430434e-15,0.451268423766303,0.735,0.203,1.89553183240376e-11,9,RAB34
RASSF5,1.94371573299239e-15,0.555639794144314,0.735,0.233,1.9425495035526e-11,9,RASSF5
MTHFD2,3.31507286411947e-15,0.592722300681432,0.898,0.338,3.313083820401e-11,9,MTHFD2
SQLE,4.12649133103051e-15,0.375099037304706,0.388,0.067,4.12401543623189e-11,9,SQLE
ZFP36L13,6.17749244501514e-15,0.670828788186138,0.898,0.378,6.17378594954813e-11,9,ZFP36L1
PRRC2C,6.94436601584831e-15,0.543683046994052,0.98,0.459,6.9401993962388e-11,9,PRRC2C
TUBA1A,7.11744010188285e-15,0.620523169542539,0.796,0.303,7.11316963782172e-11,9,TUBA1A
SUB1,7.46735489489446e-15,0.47621589485467,0.98,0.737,7.46287448195752e-11,9,SUB1
STRAP2,1.02972541786884e-14,0.518026891896561,0.776,0.262,1.02910758261812e-10,9,STRAP
SLC25A31,1.21342419832805e-14,0.538733461096553,0.98,0.613,1.21269614380905e-10,9,SLC25A3
MAP4K4,2.12294732034127e-14,0.338140083217295,0.49,0.1,2.12167355194907e-10,9,MAP4K4
ARPC2,2.38091271191634e-14,0.35721949926669,1,0.925,2.37948416428919e-10,9,ARPC2
BZW2,2.56610260053796e-14,0.33735765295109,0.531,0.118,2.56456293897764e-10,9,BZW2
GPBP1,2.92251150772684e-14,0.562063011767981,0.939,0.44,2.9207580008222e-10,9,GPBP1
CD482,3.48694385011811e-14,0.490032575280696,0.653,0.193,3.48485168380804e-10,9,CD48
ZNF90,4.38033991061873e-14,0.420248513626932,0.735,0.205,4.37771170667236e-10,9,ZNF90
TPI11,5.65003014641372e-14,0.488927125922487,1,0.73,5.64664012832587e-10,9,TPI1
PLP21,6.56763718227843e-14,0.584464213829411,0.796,0.331,6.56369659996906e-10,9,PLP2
TIMP12,9.74934696948696e-14,0.686082336492646,0.939,0.539,9.74349736130527e-10,9,TIMP1
EEF1D,1.61763635141908e-13,0.309747927480775,1,0.911,1.61666576960823e-09,9,EEF1D
MZT2A,1.71169876372854e-13,0.446251614006083,0.694,0.211,1.71067174447031e-09,9,MZT2A
SLC25A6,1.85496804249954e-13,0.327772157284444,1,0.9,1.85385506167404e-09,9,SLC25A6
FAM49B1,2.04842928753678e-13,0.51776949108005,0.959,0.466,2.04720022996425e-09,9,FAM49B
THAP2,2.24871325022015e-13,0.264872750232698,0.469,0.096,2.24736402227001e-09,9,THAP2
PELI1,2.27828835322134e-13,0.403187147963878,0.612,0.162,2.27692138020941e-09,9,PELI1
CARD19,2.39830802129393e-13,0.416328892654502,0.673,0.194,2.39686903648115e-09,9,CARD19
OCIAD2,2.89064979668301e-13,0.297458091490886,0.327,0.055,2.888915406805e-09,9,OCIAD2
EEF2,2.92566735918312e-13,0.372005322639462,1,0.851,2.92391195876761e-09,9,EEF2
TET2,2.97722295427755e-13,0.346148893717552,0.51,0.119,2.97543662050499e-09,9,TET2
NME4,3.28052170669615e-13,0.263620653354898,0.367,0.067,3.27855339367213e-09,9,NME4
RNF145,3.29764241215554e-13,0.295536103322348,0.429,0.087,3.29566382670824e-09,9,RNF145
INSIG11,3.34016406332355e-13,0.627276220811718,0.816,0.343,3.33815996488556e-09,9,INSIG1
CREBRF,4.4928158209222e-13,0.36212703107177,0.551,0.14,4.49012013142965e-09,9,CREBRF
APRT1,4.5872182563174e-13,0.500363495268983,0.939,0.553,4.58446592536361e-09,9,APRT
ARL4C3,5.14206967050536e-13,0.372944030756272,0.551,0.134,5.13898442870305e-09,9,ARL4C
TNFRSF1B1,5.43820443295104e-13,0.427848405089446,0.653,0.198,5.43494151029126e-09,9,TNFRSF1B
BCL2L11,5.48465001977445e-13,0.275571474082587,0.408,0.079,5.48135922976258e-09,9,BCL2L11
ARID4B,6.18155076676272e-13,0.455674122522487,0.816,0.266,6.17784183630266e-09,9,ARID4B
RP11-138A9.1,8.57978795973278e-13,0.36244073185853,0.531,0.132,8.57464008695694e-09,9,RP11-138A9.1
CKLF1,9.35608259887138e-13,0.60789389474064,0.837,0.57,9.35046894931206e-09,9,CKLF
HBP1,9.55091242531773e-13,0.346097556573535,0.551,0.14,9.54518187786254e-09,9,HBP1
RBMX,1.01334420627865e-12,0.476158791216683,0.939,0.373,1.01273619975489e-08,9,RBMX
PARP1,1.11097314473408e-12,0.399624183624115,0.531,0.142,1.11030656084724e-08,9,PARP1
MTHFS,1.14904165225751e-12,0.29603497376706,0.531,0.122,1.14835222726616e-08,9,MTHFS
CMTM6,1.21720331290524e-12,0.514352584797034,0.98,0.576,1.2164729909175e-08,9,CMTM6
COMMD6,1.22253288863873e-12,0.340404601330169,1,0.871,1.22179936890554e-08,9,COMMD6
CARHSP1,1.43199810019314e-12,0.35845155147652,0.51,0.126,1.43113890133302e-08,9,CARHSP1
ATP2B11,1.66314645950388e-12,0.55991833510708,0.939,0.509,1.66214857162818e-08,9,ATP2B1
KYNU,1.89912686006656e-12,0.460420391535388,0.755,0.265,1.89798738395052e-08,9,KYNU
RGS24,2.04252824605776e-12,0.639923196776593,0.918,0.414,2.04130272911012e-08,9,RGS2
DBI1,2.93980988812993e-12,0.469708273516301,1,0.786,2.93804600219705e-08,9,DBI
DEK,3.19332077279709e-12,0.551685022163693,0.918,0.406,3.19140478033341e-08,9,DEK
POLD2,3.84911648630769e-12,0.3011691602053,0.388,0.081,3.84680701641591e-08,9,POLD2
CD861,4.0593591652308e-12,0.537881909252107,0.776,0.313,4.05692354973166e-08,9,CD86
DUSP5,4.12090897170347e-12,0.481190111102139,0.633,0.199,4.11843642632045e-08,9,DUSP5
SNRNP25,4.19750234271729e-12,0.39948311451397,0.633,0.192,4.19498384131166e-08,9,SNRNP25
ITGB22,4.96679268796051e-12,0.464830538940812,0.939,0.716,4.96381261234773e-08,9,ITGB2
ISG20,5.4258551403435e-12,0.325851533664628,0.388,0.081,5.42259962725929e-08,9,ISG20
SLC25A39,5.62823476746675e-12,0.427583148541608,0.714,0.237,5.62485782660627e-08,9,SLC25A39
HIF1A2,6.41631848986108e-12,0.515335894010158,0.857,0.375,6.41246869876716e-08,9,HIF1A
SLC7A51,7.39182491742263e-12,0.3400117881974,0.469,0.114,7.38738982247217e-08,9,SLC7A5
