p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
FAM49B1,4.81353611226341e-43,0.500621634113402,0.771,0.329,4.81064799059605e-39,6,FAM49B
LST13,9.26943635993901e-43,0.623750463548362,0.9,0.384,9.26387469812305e-39,6,LST1
GPAT31,3.19802861596599e-42,0.379309074636773,0.395,0.095,3.19610979879641e-38,6,GPAT3
ANXA51,4.67965023630478e-42,0.527833609690883,0.933,0.539,4.67684244616299e-38,6,ANXA5
SGK12,1.69499873133934e-41,0.588769306600262,0.762,0.338,1.69398173210054e-37,6,SGK1
PLA2G71,2.10100959189119e-41,0.300807033657942,0.262,0.044,2.09974898613605e-37,6,PLA2G7
PLIN22,2.52086881129013e-41,0.650652321051222,0.857,0.396,2.51935629000336e-37,6,PLIN2
AP1S21,4.25444204084469e-41,0.441758808387902,0.533,0.162,4.25188937562018e-37,6,AP1S2
CD743,8.068855802566e-41,0.437714308004196,1,0.933,8.06401448908446e-37,6,CD74
FTL2,1.01119928215324e-40,0.332185391348851,1,0.999,1.01059256258395e-36,6,FTL
ATP6V1F2,1.24257506208275e-40,0.504771163298514,0.938,0.657,1.2418295170455e-36,6,ATP6V1F
HLA-DRA3,1.29491773839651e-40,0.548190196671834,1,0.839,1.29414078775347e-36,6,HLA-DRA
CD58,2.22128783665581e-40,0.36947616376794,0.505,0.145,2.21995506395381e-36,6,CD58
JARID21,2.23220202680053e-40,0.379989370744467,0.5,0.142,2.23086270558445e-36,6,JARID2
NEK6,6.93273199981307e-40,0.29183990659427,0.314,0.064,6.92857236061319e-36,6,NEK6
PPT13,1.34681909250896e-39,0.51325553899561,0.814,0.37,1.34601100105345e-35,6,PPT1
FAM49A2,1.37524157852059e-39,0.383683987788365,0.538,0.158,1.37441643357348e-35,6,FAM49A
LITAF2,1.39740293621507e-39,0.503586634763919,0.957,0.662,1.39656449445334e-35,6,LITAF
TNFRSF1B1,1.66436615481892e-39,0.417257388694453,0.557,0.168,1.66336753512603e-35,6,TNFRSF1B
PPIF1,3.61684797277648e-39,0.466262064167219,0.552,0.186,3.61467786399281e-35,6,PPIF
ARPC53,5.20836343364245e-39,0.494330026566027,0.91,0.526,5.20523841558226e-35,6,ARPC5
ABL22,6.04457952320944e-39,0.513232008899018,0.681,0.278,6.04095277549552e-35,6,ABL2
BID1,8.6431942034804e-39,0.468892399562306,0.614,0.222,8.63800828695831e-35,6,BID
CTSL1,8.81767588256802e-39,0.775046437423996,0.671,0.333,8.81238527703848e-35,6,CTSL
HCK1,1.03660002979935e-38,0.395280712474403,0.538,0.162,1.03597806978147e-34,6,HCK
MTHFD22,1.56919159459033e-38,0.46604905208576,0.667,0.245,1.56825007963358e-34,6,MTHFD2
S100A82,2.09599476246218e-38,0.642575878056447,0.543,0.184,2.0947371656047e-34,6,S100A8
CYBA3,3.11558091143747e-38,0.540022930044068,0.981,0.641,3.11371156289061e-34,6,CYBA
RIPK22,4.96293620834321e-38,0.486976134300138,0.681,0.26,4.9599584466182e-34,6,RIPK2
LCP22,5.43783372897232e-38,0.400934131620916,0.548,0.168,5.43457102873493e-34,6,LCP2
COTL13,5.59904405805049e-38,0.478942551199008,0.767,0.299,5.59568463161566e-34,6,COTL1
NPL,5.97955131961299e-38,0.27406934264988,0.29,0.057,5.97596358882123e-34,6,NPL
ZEB22,1.01019726902268e-37,0.441071961362969,0.69,0.241,1.00959115066127e-33,6,ZEB2
CCDC88A1,2.2348898038525e-37,0.377890754745665,0.571,0.18,2.23354886997019e-33,6,CCDC88A
MALT1,2.75369186550827e-37,0.342196555828036,0.424,0.116,2.75203965038897e-33,6,MALT1
RGS102,4.3313528184743e-37,0.518625303453025,0.814,0.393,4.32875400678321e-33,6,RGS10
C1orf1623,7.72939135987135e-37,0.559015547491087,0.876,0.37,7.72475372505543e-33,6,C1orf162
LAT21,8.24390738468592e-37,0.371967145390387,0.486,0.144,8.2389610402551e-33,6,LAT2
MS4A6A2,9.07379689602955e-37,0.510040147486513,0.738,0.274,9.06835261789193e-33,6,MS4A6A
FKBP1A1,1.04641311186447e-36,0.490427438807751,0.89,0.556,1.04578526399735e-32,6,FKBP1A
CYBB2,1.33729340364491e-36,0.458639713013556,0.6,0.207,1.33649102760272e-32,6,CYBB
ARPC4,2.47706199620777e-36,0.461650216125064,0.776,0.372,2.47557575901004e-32,6,ARPC4
HLA-DMA3,2.60835077680549e-36,0.511711958282977,0.957,0.55,2.6067857663394e-32,6,HLA-DMA
MPP11,8.04012480223017e-36,0.31803772378522,0.405,0.105,8.03530072734883e-32,6,MPP1
LDHA,9.27350214544458e-36,0.462453205694512,0.943,0.689,9.26793804415732e-32,6,LDHA
GRB2,1.10024848994558e-35,0.460645241373323,0.748,0.345,1.09958834085161e-31,6,GRB2
PLXDC23,1.13762275800907e-35,0.350200541447463,0.552,0.17,1.13694018435427e-31,6,PLXDC2
SNX8,2.11815929228105e-35,0.292397050534392,0.395,0.103,2.11688839670568e-31,6,SNX8
ZFYVE16,3.78999488269955e-35,0.395088789743983,0.486,0.159,3.78772088576993e-31,6,ZFYVE16
ABCA1,1.85391509607906e-34,0.29212882352501,0.333,0.08,1.85280274702142e-30,6,ABCA1
HCST3,2.06853217790813e-34,0.498672242311464,0.79,0.333,2.06729105860139e-30,6,HCST
LSP13,3.34145351961605e-34,0.482639988293014,0.69,0.275,3.33944864750428e-30,6,LSP1
GSTO12,3.75415982219843e-34,0.513483345416026,0.819,0.425,3.75190732630511e-30,6,GSTO1
LAIR12,3.9845235483347e-34,0.369143997858243,0.529,0.167,3.9821328342057e-30,6,LAIR1
TTYH3,6.39510587662315e-34,0.276107458908961,0.352,0.088,6.39126881309718e-30,6,TTYH3
IL7R1,8.09599616168984e-34,0.480023931152814,0.676,0.248,8.09113856399282e-30,6,IL7R
CISD2,2.00670158861332e-33,0.410552528311565,0.61,0.241,2.00549756766016e-29,6,CISD2
S100A112,3.64923704808072e-33,0.346555019525842,0.986,0.879,3.64704750585187e-29,6,S100A11
ALOX5AP3,5.29903852699259e-33,0.586552408924777,0.824,0.398,5.2958591038764e-29,6,ALOX5AP
TPI1,5.90569909769112e-33,0.417880714937251,0.924,0.685,5.90215567823251e-29,6,TPI1
CLIC1,7.6268406425454e-33,0.365303390609579,0.976,0.781,7.62226453815987e-29,6,CLIC1
RNASE62,9.1605197221299e-33,0.365969528114029,0.543,0.176,9.15502341029662e-29,6,RNASE6
FERMT3,1.57098460066299e-32,0.308126334660651,0.467,0.14,1.57004200990259e-28,6,FERMT3
ARPC32,2.58847436246701e-32,0.38970064895417,0.948,0.75,2.58692127784953e-28,6,ARPC3
CD441,3.25643100409004e-32,0.47379998789556,0.895,0.602,3.25447714548758e-28,6,CD44
UCP21,3.70691739837255e-32,0.47911161684619,0.714,0.347,3.70469324793352e-28,6,UCP2
STX112,3.86778197905364e-32,0.4324309882709,0.652,0.25,3.86546130986621e-28,6,STX11
CPVL2,4.02123426806976e-32,0.367622974002086,0.481,0.149,4.01882152750892e-28,6,CPVL
PSAP2,4.63367101590439e-32,0.501992468654858,0.971,0.701,4.63089081329485e-28,6,PSAP
LIPA1,8.30291662922159e-32,0.467856266959893,0.552,0.21,8.29793487924406e-28,6,LIPA
NCF22,8.38902914358401e-32,0.424516394946012,0.652,0.25,8.38399572609786e-28,6,NCF2
ATOX11,1.10524202254153e-31,0.471183855031306,0.8,0.443,1.104578877328e-27,6,ATOX1
COX8A,1.12772396301528e-31,0.357444042482734,0.952,0.763,1.12704732863747e-27,6,COX8A
RAB8B,1.27645988091194e-31,0.282511983724453,0.414,0.115,1.27569400498339e-27,6,RAB8B
CD40,1.53503077501014e-31,0.354915553631755,0.452,0.143,1.53410975654513e-27,6,CD40
IFI303,1.57537011575187e-31,0.437174231535124,0.714,0.292,1.57442489368242e-27,6,IFI30
KYNU1,1.83524232824408e-31,0.320419557349427,0.5,0.157,1.83414118284714e-27,6,KYNU
LAPTM53,2.30373318493232e-31,0.541951087350598,0.981,0.55,2.30235094502136e-27,6,LAPTM5
GRN3,4.52916229912073e-31,0.500612468996252,0.938,0.575,4.52644480174126e-27,6,GRN
ATP13A3,7.24311834061289e-31,0.436261834014382,0.548,0.214,7.23877246960852e-27,6,ATP13A3
SLC31A21,1.58706852042659e-30,0.317986986265767,0.524,0.171,1.58611627931434e-26,6,SLC31A2
PSMA7,1.82405465892967e-30,0.389213752225021,0.943,0.707,1.82296022613431e-26,6,PSMA7
CKLF2,3.88537814520961e-30,0.501993755030773,0.714,0.36,3.88304691832248e-26,6,CKLF
DRAP1,4.03858299176072e-30,0.422140115801092,0.805,0.417,4.03615984196567e-26,6,DRAP1
SEC61G,4.45081455996657e-30,0.421300944120033,0.857,0.569,4.44814407123059e-26,6,SEC61G
MAP3K8,5.5785228059921e-30,0.435100174141847,0.705,0.327,5.57517569230851e-26,6,MAP3K8
VASP2,7.46719086488946e-30,0.456309474308601,0.724,0.377,7.46271055037053e-26,6,VASP
OSTF1,9.57822478615386e-30,0.38813370678551,0.671,0.281,9.57247785128217e-26,6,OSTF1
FGR2,1.19307153259867e-29,0.327771274467633,0.538,0.179,1.19235568967911e-25,6,FGR
ATG3,1.51566233895351e-29,0.404542447702991,0.652,0.288,1.51475294155014e-25,6,ATG3
MYL61,1.57050289158415e-29,0.258116667834417,0.995,0.933,1.5695605898492e-25,6,MYL6
LPXN1,1.79169799730985e-29,0.311880992335194,0.505,0.165,1.79062297851146e-25,6,LPXN
SLC43A21,1.79759295680805e-29,0.34861143447104,0.505,0.176,1.79651440103397e-25,6,SLC43A2
ARID5A2,1.82552093680802e-29,0.399766786997346,0.69,0.282,1.82442562424594e-25,6,ARID5A
ALOX52,1.93132403087469e-29,0.339557111956081,0.605,0.215,1.93016523645616e-25,6,ALOX5
RAPGEF1,2.28261060893975e-29,0.317209616730939,0.462,0.15,2.28124104257439e-25,6,RAPGEF1
NOP101,2.59000130001011e-29,0.44456752427892,0.89,0.579,2.5884472992301e-25,6,NOP10
AQP9,3.13702811635246e-29,0.308425512925219,0.305,0.077,3.13514589948265e-25,6,AQP9
CAP12,3.26772541672987e-29,0.434749374248608,0.857,0.513,3.26576478147984e-25,6,CAP1
RAB201,3.32401292826072e-29,0.373549699141183,0.557,0.21,3.32201852050376e-25,6,RAB20
H2AFY2,4.06323949018845e-29,0.432043372746735,0.867,0.532,4.06080154649434e-25,6,H2AFY
GLIPR12,4.3031498355687e-29,0.382825961382421,0.624,0.241,4.30056794566736e-25,6,GLIPR1
HEXB2,5.88946273269484e-29,0.416906462006294,0.748,0.346,5.88592905505522e-25,6,HEXB
EMP1,5.9818713637962e-29,0.506052647005314,0.51,0.207,5.97828224097792e-25,6,EMP1
ENO11,6.98704346522965e-29,0.445017572836258,0.895,0.59,6.98285123915051e-25,6,ENO1
FNIP22,1.01626115010832e-28,0.440238509805407,0.686,0.329,1.01565139341826e-24,6,FNIP2
ENG1,1.16514694817571e-28,0.302430633476271,0.438,0.14,1.16444786000681e-24,6,ENG
DBI1,1.18697960831308e-28,0.400975812039497,0.924,0.683,1.18626742054809e-24,6,DBI
CMTM62,1.27972536611296e-28,0.446728034927544,0.829,0.492,1.27895753089329e-24,6,CMTM6
RAP1A2,1.42451086138304e-28,0.408411812848088,0.833,0.445,1.42365615486621e-24,6,RAP1A
SNX33,1.53432253107192e-28,0.40699815063225,0.919,0.619,1.53340193755327e-24,6,SNX3
CST33,1.75389634106627e-28,0.421915688089122,0.99,0.763,1.75284400326163e-24,6,CST3
CXCL82,1.95247826871812e-28,0.616261002475771,0.714,0.342,1.95130678175689e-24,6,CXCL8
SH2B31,2.36977488503558e-28,0.273465304946236,0.429,0.13,2.36835302010456e-24,6,SH2B3
VDAC1,2.57492626021255e-28,0.426468163443289,0.781,0.442,2.57338130445642e-24,6,VDAC1
DUSP41,5.44700106150354e-28,0.506280668587094,0.548,0.232,5.44373286086664e-24,6,DUSP4
PGAM1,5.87137351990855e-28,0.422869650273759,0.738,0.381,5.86785069579661e-24,6,PGAM1
PRELID1,6.42224749536086e-28,0.422310291925155,0.695,0.349,6.41839414686364e-24,6,PRELID1
DAB21,6.56806031771641e-28,0.405028550261417,0.524,0.194,6.56411948152578e-24,6,DAB2
YBX11,6.95718307965737e-28,0.41892083488435,0.89,0.541,6.95300876980958e-24,6,YBX1
S100A101,8.4790647593364e-28,0.322037210192889,0.99,0.869,8.4739773204808e-24,6,S100A10
ATP1B32,8.89986161609965e-28,0.450618627229117,0.89,0.496,8.89452169912999e-24,6,ATP1B3
SOD21,1.00327585799292e-27,0.475926313898009,0.9,0.6,1.00267389247813e-23,6,SOD2
CXCL32,2.61234381396602e-27,0.622948385535926,0.552,0.239,2.61077640767764e-23,6,CXCL3
RGS14,2.80408869525919e-27,0.537114676913595,0.767,0.362,2.80240624204203e-23,6,RGS1
LINC012721,2.8644495573436e-27,0.399809155214337,0.576,0.214,2.86273088760919e-23,6,LINC01272
PLGRKT,3.15545831050429e-27,0.288523658681808,0.448,0.15,3.15356503551799e-23,6,PLGRKT
GSN3,3.87431768236364e-27,0.448217686486475,0.762,0.39,3.87199309175422e-23,6,GSN
WIPF12,4.27775396780553e-27,0.313968768987901,0.629,0.231,4.27518731542485e-23,6,WIPF1
CSTB1,4.39959489595165e-27,0.417618129157936,0.986,0.829,4.39695513901408e-23,6,CSTB
GPCPD11,4.70811447652757e-27,0.362596044309055,0.624,0.263,4.70528960784166e-23,6,GPCPD1
PDLIM7,4.92016106504771e-27,0.255058772248841,0.357,0.104,4.91720896840868e-23,6,PDLIM7
CTSZ2,4.98362449729027e-27,0.475060048509377,0.79,0.425,4.98063432259189e-23,6,CTSZ
MOB1A,7.8055502321992e-27,0.394837208398262,0.781,0.415,7.80086690205988e-23,6,MOB1A
MS4A4A2,7.94670658353114e-27,0.386089716564621,0.519,0.191,7.94193855958102e-23,6,MS4A4A
ASAP1,1.01221904695298e-26,0.259738512650357,0.414,0.128,1.01161171552481e-22,6,ASAP1
RHOG2,1.11198917516224e-26,0.40014787830969,0.79,0.389,1.11132198165715e-22,6,RHOG
VCAN1,1.25891682808054e-26,0.373601969565099,0.367,0.112,1.25816147798369e-22,6,VCAN
MRC12,1.28114784609591e-26,0.448042172682134,0.619,0.254,1.28037915738825e-22,6,MRC1
SAMSN12,1.8196175659335e-26,0.38804753537314,0.719,0.299,1.81852579539394e-22,6,SAMSN1
S100A92,2.2399541524007e-26,0.537407308754207,0.71,0.347,2.23861017990926e-22,6,S100A9
SLC11A12,3.1449604925593e-26,0.439452755426767,0.657,0.286,3.14307351626376e-22,6,SLC11A1
LILRB41,3.14516832008953e-26,0.296446840732995,0.314,0.088,3.14328121909748e-22,6,LILRB4
PARVG1,3.37899703294399e-26,0.252965197161198,0.41,0.126,3.37696963472422e-22,6,PARVG
PLSCR12,4.29663995868177e-26,0.391162537161521,0.738,0.35,4.29406197470656e-22,6,PLSCR1
OTUD11,4.67045726607483e-26,0.354321041996539,0.476,0.178,4.66765499171518e-22,6,OTUD1
ATP6V0E11,4.68154819595429e-26,0.354726488693806,0.952,0.715,4.67873926703671e-22,6,ATP6V0E1
UBE2F,5.34729606893387e-26,0.360268628238919,0.576,0.249,5.34408769129251e-22,6,UBE2F
RAB312,5.93564598429582e-26,0.394317445602919,0.743,0.359,5.93208459670524e-22,6,RAB31
ACOT9,6.81944452708408e-26,0.292506414397247,0.448,0.155,6.81535286036783e-22,6,ACOT9
MYDGF,9.91370036540825e-26,0.40994217849261,0.786,0.466,9.907752145189e-22,6,MYDGF
M6PR,1.01705622743896e-25,0.373994708318389,0.724,0.342,1.0164459937025e-21,6,M6PR
C5AR12,1.10639705997589e-25,0.386988068561762,0.538,0.212,1.1057332217399e-21,6,C5AR1
FCGRT2,1.13872832232512e-25,0.420191712978649,0.881,0.559,1.13804508533173e-21,6,FCGRT
CORO1C1,1.390811299114e-25,0.348254048461695,0.605,0.251,1.38997681233454e-21,6,CORO1C
RNASET22,1.52574510814072e-25,0.434427483129942,0.852,0.538,1.52482966107584e-21,6,RNASET2
RHOA,2.39748185985894e-25,0.321299394411338,0.967,0.777,2.39604337074302e-21,6,RHOA
DBNL,3.50775895813025e-25,0.327890483730456,0.59,0.249,3.50565430275538e-21,6,DBNL
IGSF62,3.56762007458874e-25,0.342568405454837,0.505,0.187,3.56547950254399e-21,6,IGSF6
GPSM33,3.73468233877966e-25,0.389834680255787,0.795,0.383,3.73244152937639e-21,6,GPSM3
BLOC1S61,3.89238017473614e-25,0.287842128406341,0.476,0.17,3.89004474663129e-21,6,BLOC1S6
S100A43,4.01828671494662e-25,0.483919621336471,0.881,0.603,4.01587574291765e-21,6,S100A4
VMA21,6.60021458865692e-25,0.334201164940431,0.567,0.243,6.59625445990372e-21,6,VMA21
GRINA1,6.96417260331298e-25,0.378501159063144,0.733,0.369,6.95999409975099e-21,6,GRINA
SDF2L1,9.4038613756558e-25,0.440890080664249,0.581,0.292,9.39821905883041e-21,6,SDF2L1
RNF1301,1.03600863599811e-24,0.366861312045626,0.705,0.334,1.03538703081651e-20,6,RNF130
FLNA1,1.43289537377056e-24,0.383623197208618,0.757,0.374,1.4320356365463e-20,6,FLNA
THBD2,1.52613107051233e-24,0.396091698581207,0.505,0.194,1.52521539187002e-20,6,THBD
PYCARD3,1.56115525298841e-24,0.410877339265179,0.757,0.432,1.56021855983662e-20,6,PYCARD
ARHGDIA1,1.6049555395452e-24,0.373315051529053,0.752,0.389,1.60399256622147e-20,6,ARHGDIA
RAB5C,1.70379518283937e-24,0.366979795765588,0.743,0.399,1.70277290572967e-20,6,RAB5C
FOSL21,1.72030739021967e-24,0.392985299211712,0.767,0.396,1.71927520578554e-20,6,FOSL2
HCLS12,1.97313879040421e-24,0.305639433086321,0.59,0.225,1.97195490712997e-20,6,HCLS1
PEA151,3.14706188185723e-24,0.366548867708395,0.614,0.282,3.14517364472811e-20,6,PEA15
CCRL21,3.43171970109063e-24,0.260730182932554,0.419,0.137,3.42966066926997e-20,6,CCRL2
PTPRE2,6.56328285423539e-24,0.339879373239636,0.624,0.271,6.55934488452285e-20,6,PTPRE
RASGEF1B2,9.35166107448156e-24,0.374404798735073,0.61,0.261,9.34605007783688e-20,6,RASGEF1B
CD533,9.49183621172115e-24,0.396666589693992,0.79,0.371,9.48614110999412e-20,6,CD53
ATP5G3,1.24113706675228e-23,0.362882378305315,0.843,0.615,1.24039238451222e-19,6,ATP5G3
TFRC1,1.28133226611381e-23,0.434543328562052,0.595,0.288,1.28056346675415e-19,6,TFRC
MINOS11,1.76016236976594e-23,0.385039420739639,0.781,0.503,1.75910627234408e-19,6,MINOS1
FIBP,3.89262171223187e-23,0.303790656693135,0.581,0.247,3.89028613920453e-19,6,FIBP
METRNL1,4.96525301522809e-23,0.299493591766643,0.5,0.194,4.96227386341896e-19,6,METRNL
HLA-DMB2,5.08552688292673e-23,0.395550411586716,0.738,0.367,5.08247556679697e-19,6,HLA-DMB
FBP11,5.92040250823926e-23,0.46269634018043,0.667,0.343,5.91685026673432e-19,6,FBP1
GNG51,7.34323915058972e-23,0.319371597753005,0.933,0.722,7.33883320709937e-19,6,GNG5
CREM3,7.61211666097537e-23,0.450823694371147,0.871,0.479,7.60754939097879e-19,6,CREM
MAPKAPK3,1.42665933694566e-22,0.257352419503569,0.433,0.156,1.42580334134349e-18,6,MAPKAPK3
FCGR2A3,1.86105267039778e-22,0.403690246185077,0.771,0.387,1.85993603879554e-18,6,FCGR2A
SHKBP1,2.15792180496378e-22,0.267709326041266,0.448,0.168,2.1566270518808e-18,6,SHKBP1
TPM3,2.25481885117854e-22,0.33238713966042,0.91,0.674,2.25346595986784e-18,6,TPM3
STX4,2.30243254815949e-22,0.355192527374696,0.605,0.281,2.3010510886306e-18,6,STX4
CD1631,2.42505362281752e-22,0.31840472776844,0.362,0.118,2.42359859064383e-18,6,CD163
TWF2,2.51304307837962e-22,0.277697797533413,0.5,0.194,2.51153525253259e-18,6,TWF2
CDC37,2.5237211985505e-22,0.359001041156627,0.767,0.437,2.52220696583137e-18,6,CDC37
MMP191,2.55274719384444e-22,0.350500903153461,0.324,0.104,2.55121554552813e-18,6,MMP19
RHEB1,2.58565878045745e-22,0.365015901912522,0.848,0.537,2.58410738518918e-18,6,RHEB
IL1B2,3.73454317214677e-22,0.367810639497883,0.429,0.158,3.73230244624349e-18,6,IL1B
GLUL2,4.03323384069963e-22,0.40457171104824,0.881,0.715,4.03081390039521e-18,6,GLUL
SPCS3,5.99874566785526e-22,0.33493656537945,0.586,0.266,5.99514642045455e-18,6,SPCS3
LAP3,6.7625233310002e-22,0.34135314159885,0.557,0.245,6.7584658170016e-18,6,LAP3
SAMHD12,1.06480710503266e-21,0.341311008124727,0.629,0.283,1.06416822076964e-17,6,SAMHD1
ETS21,1.08625058614295e-21,0.369606555277366,0.767,0.419,1.08559883579127e-17,6,ETS2
PPP1R183,1.61603894444175e-21,0.287113209792879,0.557,0.221,1.61506932107508e-17,6,PPP1R18
FUOM,1.69719794539747e-21,0.257797426187335,0.424,0.151,1.69617962663023e-17,6,FUOM
GUK1,1.76001789451325e-21,0.313359119671751,0.905,0.71,1.75896188377654e-17,6,GUK1
RAP1B,1.830367461741e-21,0.318092336480425,0.586,0.262,1.82926924126395e-17,6,RAP1B
HBEGF1,1.95964081650411e-21,0.430420631757227,0.638,0.343,1.95846503201421e-17,6,HBEGF
RAB10,1.98373062622938e-21,0.340559248863577,0.705,0.366,1.98254038785364e-17,6,RAB10
CCL201,2.20994832253365e-21,0.430137802609199,0.424,0.163,2.20862235354013e-17,6,CCL20
P2RX4,2.49624067567052e-21,0.283938466397978,0.424,0.165,2.49474293126512e-17,6,P2RX4
OSTC,3.59345148997739e-21,0.344727122016244,0.667,0.338,3.59129541908341e-17,6,OSTC
CORO1A3,3.65887040153732e-21,0.348109357860446,0.6,0.263,3.6566750792964e-17,6,CORO1A
SQRDL,4.87284062477325e-21,0.308692029932121,0.51,0.217,4.86991692039838e-17,6,SQRDL
COX5A,5.11855157519529e-21,0.347945501269045,0.81,0.534,5.11548044425018e-17,6,COX5A
PAK12,6.39857333109746e-21,0.285406935440719,0.443,0.176,6.3947341870988e-17,6,PAK1
SDCBP2,6.76560772406766e-21,0.347078020143631,0.948,0.684,6.76154835943321e-17,6,SDCBP
ACTR21,7.36553521443024e-21,0.352829128733517,0.814,0.494,7.36111589330158e-17,6,ACTR2
BTG12,9.0146388539482e-21,0.355619545387212,0.938,0.676,9.00923007063583e-17,6,BTG1
CAPZB,9.62821392424505e-21,0.340680383346896,0.79,0.502,9.6224369958905e-17,6,CAPZB
ZYX1,1.06571196302575e-20,0.259266022455679,0.49,0.191,1.06507253584793e-16,6,ZYX
TIMP11,1.14809124519873e-20,0.457338411389556,0.833,0.562,1.14740239045161e-16,6,TIMP1
SUB1,1.34609934594788e-20,0.301194344949612,0.929,0.743,1.34529168634031e-16,6,SUB1
TPP12,1.47254848723277e-20,0.333861925582319,0.79,0.415,1.47166495814043e-16,6,TPP1
MIR4435-2HG,2.31658528734299e-20,0.271546591382178,0.424,0.165,2.31519533617058e-16,6,MIR4435-2HG
RUNX32,2.41669498916141e-20,0.254754876624112,0.371,0.128,2.41524497216791e-16,6,RUNX3
FYB2,2.88074812875322e-20,0.321640133833537,0.614,0.271,2.87901967987597e-16,6,FYB
LGALS93,3.49718301156846e-20,0.295203639837815,0.567,0.242,3.49508470176152e-16,6,LGALS9
FBXW5,4.19487372968068e-20,0.279769590585018,0.495,0.212,4.19235680544288e-16,6,FBXW5
AP2M1,5.19303991437158e-20,0.336217309815657,0.695,0.372,5.18992409042296e-16,6,AP2M1
NDUFB2,5.81015816428984e-20,0.319991481376883,0.886,0.669,5.80667206939126e-16,6,NDUFB2
MS4A73,5.95422860943667e-20,0.353128452116416,0.733,0.318,5.95065607227101e-16,6,MS4A7
LY962,6.00419963394181e-20,0.30359247205849,0.576,0.25,6.00059711416145e-16,6,LY96
LYZ3,6.00932157263239e-20,0.470414044239639,0.91,0.572,6.00571597968881e-16,6,LYZ
PCBP11,6.2405095636393e-20,0.324769870229159,0.886,0.616,6.23676525790111e-16,6,PCBP1
PSME2,6.53619041725275e-20,0.387318520481949,0.662,0.375,6.5322687030024e-16,6,PSME2
SERPINA12,7.10615793519325e-20,0.376242880142311,0.762,0.375,7.10189424043213e-16,6,SERPINA1
CARD19,7.53579824368208e-20,0.278242647881991,0.467,0.195,7.53127676473587e-16,6,CARD19
ARL8B1,8.05640720336156e-20,0.270427417929048,0.538,0.23,8.05157335903954e-16,6,ARL8B
ATP6V1G1,8.70889616301841e-20,0.303520420028855,0.905,0.726,8.7036708253206e-16,6,ATP6V1G1
TYMP2,9.49773113294686e-20,0.377991073762279,0.733,0.409,9.49203249426709e-16,6,TYMP
APRT,1.01215787254526e-19,0.336750119369361,0.829,0.533,1.01155057782174e-15,6,APRT
PSMB6,1.07601593555681e-19,0.327582456543333,0.638,0.328,1.07537032599547e-15,6,PSMB6
COX7B,1.33773278501778e-19,0.303452819686758,0.89,0.705,1.33693014534677e-15,6,COX7B
PICALM1,1.43272772424563e-19,0.325604701558952,0.552,0.259,1.43186808761109e-15,6,PICALM
PDE4B2,1.60222348640036e-19,0.250609293064977,0.51,0.196,1.60126215230852e-15,6,PDE4B
CEP170,1.70439033622637e-19,0.255539256299581,0.4,0.153,1.70336770202463e-15,6,CEP170
RAB7A2,1.76040611023042e-19,0.337621431234718,0.833,0.476,1.75934986656428e-15,6,RAB7A
NQO2,1.81579024625375e-19,0.295604333109532,0.538,0.242,1.814700772106e-15,6,NQO2
NDUFB81,1.87706832997741e-19,0.330736834853358,0.781,0.455,1.87594208897942e-15,6,NDUFB8
SMCO41,2.03313342001883e-19,0.321042336313988,0.557,0.262,2.03191353996682e-15,6,SMCO4
PPP1CA,2.98524842373405e-19,0.337270401742789,0.729,0.446,2.98345727467981e-15,6,PPP1CA
RGS191,3.14189304519265e-19,0.254438138409331,0.49,0.198,3.14000790936553e-15,6,RGS19
FAM96A,3.6724187542775e-19,0.290681728051997,0.543,0.243,3.67021530302493e-15,6,FAM96A
AVPI11,4.68452795140342e-19,0.345824819586197,0.619,0.32,4.68171723463258e-15,6,AVPI1
HMGA1,6.1725257160561e-19,0.30688660380572,0.562,0.267,6.16882220062647e-15,6,HMGA1
TSPO1,7.34265920735792e-19,0.338437986985914,0.89,0.677,7.3382536118335e-15,6,TSPO
SH3BGRL4,9.63500128020454e-19,0.341287634223144,0.838,0.491,9.62922027943642e-15,6,SH3BGRL
GTF3C6,1.44540582157617e-18,0.282402381058153,0.59,0.28,1.44453857808323e-14,6,GTF3C6
ANXA21,2.86187200587931e-18,0.332140515694187,0.948,0.733,2.86015488267579e-14,6,ANXA2
RGCC1,3.46704393857781e-18,0.339105334790359,0.595,0.287,3.46496371221466e-14,6,RGCC
WDR12,3.52076577346904e-18,0.317303975477798,0.624,0.329,3.51865331400496e-14,6,WDR1
BAX1,3.961114806804e-18,0.313512887180921,0.757,0.407,3.95873813791992e-14,6,BAX
SF3B5,4.02959418756737e-18,0.31727645446081,0.771,0.441,4.02717643105483e-14,6,SF3B5
PHLDA11,4.20096039465931e-18,0.387533823643137,0.676,0.392,4.19843981842251e-14,6,PHLDA1
BLOC1S12,5.30483313253748e-18,0.322577178400793,0.824,0.545,5.30165023265795e-14,6,BLOC1S1
C19orf60,5.54764476928641e-18,0.315941001225131,0.7,0.396,5.54431618242484e-14,6,C19orf60
VPS291,7.56245038969198e-18,0.315003980370402,0.7,0.399,7.55791291945817e-14,6,VPS29
ETF12,9.06988937766599e-18,0.301333307386309,0.648,0.335,9.06444744403939e-14,6,ETF1
CAPZA11,9.49847695067217e-18,0.314958175308371,0.743,0.403,9.49277786450176e-14,6,CAPZA1
