p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
293,1.79898520996309e-21,0.698611624559739,0.878,0.271,1.79790581883711e-17,9,RIPK2
294,4.09348539420174e-21,0.738594060661497,1,0.473,4.09102930296521e-17,9,RGS10
295,6.79248863048154e-21,0.708713436754117,0.878,0.263,6.78841313730325e-17,9,GNA15
296,4.37749441780341e-19,0.684373550530779,0.735,0.214,4.37486792115272e-15,9,AP1S2
297,1.41733246982471e-18,0.827511989308817,0.633,0.159,1.41648207034282e-14,9,BIRC3
298,1.74755377295486e-16,0.696098525133946,0.878,0.358,1.74650524069109e-12,9,NINJ1
299,6.17749244501514e-15,0.670828788186138,0.898,0.378,6.17378594954813e-11,9,ZFP36L1
300,9.74934696948696e-14,0.686082336492646,0.939,0.539,9.74349736130527e-10,9,TIMP1
301,2.08542411668399e-21,0.687202989983786,0.644,0.125,2.08417286221398e-17,10,CSF1
302,5.66731276565835e-15,0.795992023312121,0.822,0.277,5.66391237799896e-11,10,MT1E
303,8.54332401992649e-15,0.699387266296914,0.867,0.327,8.53819802551454e-11,10,MIR3945HG
304,1.29719513508739e-14,0.562971606868489,0.6,0.153,1.29641681800634e-10,10,ARRDC4
305,5.05989920945497e-14,0.499922452035207,0.622,0.154,5.05686326992929e-10,10,FAM89A
306,1.50378401045725e-13,0.535214257689086,0.644,0.182,1.50288174005098e-09,10,MACC1
307,5.23170939961532e-13,0.760834887197614,0.6,0.171,5.22857037397555e-09,10,MT1G
308,7.15556939095897e-12,0.485242042306177,0.578,0.163,7.1512760493244e-08,10,CCR1
309,4.34982784560726e-11,0.781852511137459,0.844,0.418,4.3472179488999e-07,10,MT1X
310,5.35260435823216e-11,0.472394968240804,0.556,0.161,5.34939279561723e-07,10,PCOLCE2
311,6.35529542470708e-11,0.62135531525615,1,0.512,6.35148224745225e-07,10,SCGB3A1
312,8.30054152371918e-11,0.523657342416934,0.844,0.39,8.29556119880495e-07,10,PAG1
313,1.35343352731839e-10,0.572504687384619,0.978,0.44,1.352621467202e-06,10,SCGB1A1
314,1.62424532778551e-10,0.495042038951956,0.956,0.693,1.62327078058884e-06,10,CEBPB
315,2.00353390600539e-10,0.491936913944302,0.956,0.701,2.00233178566179e-06,10,JUND
316,4.52621740016089e-10,0.493006835264134,0.8,0.402,4.5235016697208e-06,10,ARF6
317,4.76759575954735e-10,0.514560418235471,0.8,0.348,4.76473520209162e-06,10,UGCG
318,5.31842713263145e-10,0.46686891648724,0.933,0.743,5.31523607635187e-06,10,MT-ND4L
319,8.39679054486936e-10,0.598525792919363,1,0.738,8.39175247054244e-06,10,MT2A
320,1.47998976313557e-09,0.587594358849041,1,0.538,1.47910176927769e-05,10,INHBA
321,2.95757609144899e-09,0.460533696787813,0.689,0.272,2.95580154579412e-05,10,COLEC12
322,4.15001477609311e-09,0.494559988161827,0.667,0.284,4.14752476722745e-05,10,ABCG1
323,1.36692620804907e-08,0.481083080772629,0.778,0.393,0.000136610605232424,10,RAB11FIP1
324,2.11280391701902e-08,0.455340815595116,0.822,0.424,0.000211153623466881,10,EFHD2
325,2.26521602172454e-08,0.518908065187272,0.911,0.45,0.000226385689211151,10,LPL
326,7.26355274143165e-08,0.487195919663358,0.689,0.319,0.000725919460978679,10,OTUD1
327,7.6393931307244e-08,0.551556548024239,0.689,0.303,0.000763480949484596,10,RND3
328,1.54836693419371e-07,0.462732377411258,0.8,0.397,0.00154743791403319,10,SCD
329,1.87086407826633e-07,0.464661678645152,1,0.674,0.00186974155981937,10,MSR1
330,1.08169903393998e-05,0.546181020630147,0.978,0.558,0.108105001451962,10,FABP4
331,1.00187724726729e-79,0.880294341974793,0.5,0.006,1.00127612091893e-75,11,RAMP1
332,2.26427976194323e-59,1.12830884306401,0.75,0.049,2.26292119408606e-55,11,PKIB
333,2.43059247565961e-46,0.897015090249465,0.861,0.093,2.42913412017422e-42,11,ARL5B
334,9.64013235943025e-44,0.7971895035765,0.611,0.044,9.63434828001459e-40,11,RP11-138A9.2
335,7.33092153052909e-36,1.21500565867446,0.889,0.158,7.32652297761077e-32,11,SERPINB9
336,1.22083608008652e-28,1.13304585244772,0.972,0.26,1.22010357843846e-24,11,NR4A3
337,7.48330158456496e-28,1.12890510244797,0.694,0.112,7.47881160361422e-24,11,DUSP4
338,7.43513318333285e-26,1.322161381551,0.944,0.271,7.43067210342285e-22,11,GPR183
339,1.17725449038031e-25,0.999192165324473,0.944,0.257,1.17654813768608e-21,11,NFKB1
340,3.85790355122667e-25,0.852037907235283,0.778,0.158,3.85558880909593e-21,11,TNFAIP8
341,1.95584519616701e-24,0.762201649885658,0.667,0.114,1.95467168904931e-20,11,LDLRAD4
342,2.91530121132574e-21,1.01234210917513,1,0.56,2.91355203059894e-17,11,REL
343,8.84799696765385e-21,0.880261897202539,1,0.736,8.84268816947325e-17,11,CD83
344,8.44606344610443e-20,1.19910844909374,0.917,0.318,8.44099580803676e-16,11,AREG
345,3.69699408216926e-19,0.802361234129493,0.722,0.191,3.69477588571996e-15,11,CSF2RA
346,8.10347099922434e-19,0.892189826747695,0.694,0.163,8.09860891662481e-15,11,BIRC3
347,1.32282497243174e-18,1.07990435170209,0.889,0.294,1.32203127744828e-14,11,RGS1
348,1.37718712023781e-18,1.03584972392578,0.917,0.409,1.37636080796566e-14,11,CREM
349,2.17160165080473e-18,0.922820354850186,0.944,0.465,2.17029868981424e-14,11,PLEK
350,3.257188725532e-18,0.820714294070357,0.944,0.426,3.25523441229668e-14,11,NFE2L2
351,7.54215421303246e-17,0.77368692292371,0.861,0.292,7.53762892050464e-13,11,CFLAR
352,9.84097737037015e-17,0.904920804341514,0.917,0.357,9.83507278394792e-13,11,NR4A2
353,2.21221475828369e-16,0.789566793234223,0.806,0.274,2.21088742942872e-12,11,GNA15
354,3.32852126506383e-16,0.814330936544495,0.806,0.282,3.32652415230479e-12,11,RIPK2
355,3.41304302117046e-16,0.845749808650589,0.972,0.472,3.41099519535775e-12,11,HLA-DQA2
356,3.84420433672913e-15,0.824241133789174,0.833,0.308,3.8418978141271e-11,11,TUBA1A
357,7.51515080779722e-15,1.06748125386439,0.806,0.253,7.51064171731254e-11,11,G0S2
358,2.0272884827282e-14,1.02585664388045,0.861,0.425,2.02607210963856e-10,11,C15orf48
359,1.38387465605208e-13,0.863309037026669,0.833,0.349,1.38304433125845e-09,11,INSIG1
360,8.84207282757456e-12,0.774250770293733,0.833,0.388,8.83676758387801e-08,11,CXCR4
